OVO-nummer;Naam;Korte naam;OVO-nummer moeder entiteit;Moeder entiteit
OVO021729;Gemeentelijke Cultuurraad Zoutleeuw;Gemeentelijke Cultuurraad Zoutleeuw
OVO021730;Gemeentelijke Cultuurraad Zuienkerke;Gemeentelijke Cultuurraad Zuienkerke
OVO021731;Gemeentelijke Cultuurraad Zulte;Gemeentelijke Cultuurraad Zulte
OVO021732;Gemeentelijke Cultuurraad Zutendaal;Gemeentelijke Cultuurraad Zutendaal
OVO021733;Gemeentelijke Cultuurraad Zwalm;Gemeentelijke Cultuurraad Zwalm
OVO021734;Gemeentelijke Cultuurraad Zwevegem;Gemeentelijke Cultuurraad Zwevegem
OVO021735;Gemeentelijke Cultuurraad Zwijndrecht;Gemeentelijke Cultuurraad Zwijndrecht
OVO021736;Gemeentelijke Jeugdraad Aalter;Gemeentelijke Jeugdraad Aalter
OVO021737;Gemeentelijke Jeugdraad Aartselaar;Gemeentelijke Jeugdraad Aartselaar
OVO021738;Gemeentelijke Jeugdraad Affligem;Gemeentelijke Jeugdraad Affligem
OVO021739;Gemeentelijke Jeugdraad Alken;Gemeentelijke Jeugdraad Alken
OVO021740;Gemeentelijke Jeugdraad Alveringem;Gemeentelijke Jeugdraad Alveringem
OVO021741;Gemeentelijke Jeugdraad Anzegem;Gemeentelijke Jeugdraad Anzegem
OVO021742;Gemeentelijke Jeugdraad Ardooie;Gemeentelijke Jeugdraad Ardooie
OVO021743;Gemeentelijke Jeugdraad Arendonk;Gemeentelijke Jeugdraad Arendonk
OVO021744;Gemeentelijke Jeugdraad As;Gemeentelijke Jeugdraad As
OVO021745;Gemeentelijke Jeugdraad Asse;Gemeentelijke Jeugdraad Asse
OVO021746;Gemeentelijke Jeugdraad Assenede;Gemeentelijke Jeugdraad Assenede
OVO021747;Gemeentelijke Jeugdraad Avelgem;Gemeentelijke Jeugdraad Avelgem
OVO021748;Gemeentelijke Jeugdraad Baarle-Hertog;Gemeentelijke Jeugdraad Baarle-Hertog
OVO021749;Gemeentelijke Jeugdraad Balen;Gemeentelijke Jeugdraad Balen
OVO021750;Gemeentelijke Jeugdraad Beerse;Gemeentelijke Jeugdraad Beerse
OVO021751;Gemeentelijke Jeugdraad Beersel;Gemeentelijke Jeugdraad Beersel
OVO021752;Gemeentelijke Jeugdraad Begijnendijk;Gemeentelijke Jeugdraad Begijnendijk
OVO021753;Gemeentelijke Jeugdraad Bekkevoort;Gemeentelijke Jeugdraad Bekkevoort
OVO021754;Gemeentelijke Jeugdraad Berlaar;Gemeentelijke Jeugdraad Berlaar
OVO021755;Gemeentelijke Jeugdraad Berlare;Gemeentelijke Jeugdraad Berlare
OVO021756;Gemeentelijke Jeugdraad Beveren;Gemeentelijke Jeugdraad Beveren
OVO021757;Gemeentelijke Jeugdraad Bierbeek;Gemeentelijke Jeugdraad Bierbeek
OVO021758;Gemeentelijke Jeugdraad Boechout;Gemeentelijke Jeugdraad Boechout
OVO021759;Gemeentelijke Jeugdraad Bonheiden;Gemeentelijke Jeugdraad Bonheiden
OVO021760;Gemeentelijke Jeugdraad Boortmeerbeek;Gemeentelijke Jeugdraad Boortmeerbeek
OVO021761;Gemeentelijke Jeugdraad Bornem;Gemeentelijke Jeugdraad Bornem
OVO021762;Gemeentelijke Jeugdraad Borsbeek;Gemeentelijke Jeugdraad Borsbeek
OVO021763;Gemeentelijke Jeugdraad Brasschaat;Gemeentelijke Jeugdraad Brasschaat
OVO021764;Gemeentelijke Jeugdraad Brecht;Gemeentelijke Jeugdraad Brecht
OVO021765;Gemeentelijke Jeugdraad Bredene;Gemeentelijke Jeugdraad Bredene
OVO021766;Gemeentelijke Jeugdraad Buggenhout;Gemeentelijke Jeugdraad Buggenhout
OVO021767;Gemeentelijke Jeugdraad De Panne;Gemeentelijke Jeugdraad De Panne
OVO021768;Gemeentelijke Jeugdraad De Pinte;Gemeentelijke Jeugdraad De Pinte
OVO021769;Gemeentelijke Jeugdraad Deerlijk;Gemeentelijke Jeugdraad Deerlijk
OVO021770;Gemeentelijke Jeugdraad Denderleeuw;Gemeentelijke Jeugdraad Denderleeuw
OVO021771;Gemeentelijke Jeugdraad Dentergem;Gemeentelijke Jeugdraad Dentergem
OVO021772;Gemeentelijke Jeugdraad Dessel;Gemeentelijke Jeugdraad Dessel
OVO021773;Gemeentelijke Jeugdraad Destelbergen;Gemeentelijke Jeugdraad Destelbergen
OVO021774;Gemeentelijke Jeugdraad Diepenbeek;Gemeentelijke Jeugdraad Diepenbeek
OVO021775;Gemeentelijke Jeugdraad Duffel;Gemeentelijke Jeugdraad Duffel
OVO021776;Gemeentelijke Jeugdraad Edegem;Gemeentelijke Jeugdraad Edegem
OVO021777;Gemeentelijke Jeugdraad Essen;Gemeentelijke Jeugdraad Essen
OVO021778;Gemeentelijke Jeugdraad Evergem;Gemeentelijke Jeugdraad Evergem
OVO021779;Gemeentelijke Jeugdraad Gavere;Gemeentelijke Jeugdraad Gavere
OVO021780;Gemeentelijke Jeugdraad Geetbets;Gemeentelijke Jeugdraad Geetbets
OVO021781;Gemeentelijke Jeugdraad Gooik;Gemeentelijke Jeugdraad Gooik
OVO021782;Gemeentelijke Jeugdraad Grimbergen;Gemeentelijke Jeugdraad Grimbergen
OVO021783;Gemeentelijke Jeugdraad Haacht;Gemeentelijke Jeugdraad Haacht
OVO021784;Gemeentelijke Jeugdraad Haaltert;Gemeentelijke Jeugdraad Haaltert
OVO021785;Gemeentelijke Jeugdraad Halen;Gemeentelijke Jeugdraad Halen
OVO021786;Gemeentelijke Jeugdraad Ham;Gemeentelijke Jeugdraad Ham
OVO021787;Gemeentelijke Jeugdraad Hamme;Gemeentelijke Jeugdraad Hamme
OVO021788;Gemeentelijke Jeugdraad Hechtel-Eksel;Gemeentelijke Jeugdraad Hechtel-Eksel
OVO021789;Gemeentelijke Jeugdraad Heers;Gemeentelijke Jeugdraad Heers
OVO021790;Gemeentelijke Jeugdraad Heist-Op-Den-Berg;Gemeentelijke Jeugdraad Heist-Op-Den-Berg
OVO021791;Gemeentelijke Jeugdraad Hemiksem;Gemeentelijke Jeugdraad Hemiksem
OVO021792;Gemeentelijke Jeugdraad Herent;Gemeentelijke Jeugdraad Herent
OVO021793;Gemeentelijke Jeugdraad Herenthout;Gemeentelijke Jeugdraad Herenthout
OVO021794;Gemeentelijke Jeugdraad Herselt;Gemeentelijke Jeugdraad Herselt
OVO021795;Gemeentelijke Jeugdraad Herzele;Gemeentelijke Jeugdraad Herzele
OVO021796;Gemeentelijke Jeugdraad Heuvelland;Gemeentelijke Jeugdraad Heuvelland
OVO021797;Gemeentelijke Jeugdraad Hoeilaart;Gemeentelijke Jeugdraad Hoeilaart
OVO021798;Gemeentelijke Jeugdraad Hoeselt;Gemeentelijke Jeugdraad Hoeselt
OVO021799;Gemeentelijke Jeugdraad Holsbeek;Gemeentelijke Jeugdraad Holsbeek
OVO021800;Gemeentelijke Jeugdraad Horebeke;Gemeentelijke Jeugdraad Horebeke
OVO021801;Gemeentelijke Jeugdraad Houthalen-Helchteren;Gemeentelijke Jeugdraad Houthalen-Helchteren
OVO021802;Gemeentelijke Jeugdraad Hove;Gemeentelijke Jeugdraad Hove
OVO021803;Gemeentelijke Jeugdraad Hulshout;Gemeentelijke Jeugdraad Hulshout
OVO021804;Gemeentelijke Jeugdraad Ingelmunster;Gemeentelijke Jeugdraad Ingelmunster
OVO021805;Gemeentelijke Jeugdraad Jabbeke;Gemeentelijke Jeugdraad Jabbeke
OVO021806;Gemeentelijke Jeugdraad Kalmthout;Gemeentelijke Jeugdraad Kalmthout
OVO021807;Gemeentelijke Jeugdraad Kampenhout;Gemeentelijke Jeugdraad Kampenhout
OVO021808;Gemeentelijke Jeugdraad Kapelle-Op-Den-Bos;Gemeentelijke Jeugdraad Kapelle-Op-Den-Bos
OVO021809;Gemeentelijke Jeugdraad Kapellen;Gemeentelijke Jeugdraad Kapellen
OVO021810;Gemeentelijke Jeugdraad Kaprijke;Gemeentelijke Jeugdraad Kaprijke
OVO021811;Gemeentelijke Jeugdraad Kinrooi;Gemeentelijke Jeugdraad Kinrooi
OVO021812;Gemeentelijke Jeugdraad Kluisbergen;Gemeentelijke Jeugdraad Kluisbergen
OVO021813;Gemeentelijke Jeugdraad Knesselare;Gemeentelijke Jeugdraad Knesselare
OVO021814;Gemeentelijke Jeugdraad Koekelare;Gemeentelijke Jeugdraad Koekelare
OVO021815;Gemeentelijke Jeugdraad Koksijde;Gemeentelijke Jeugdraad Koksijde
OVO021816;Gemeentelijke Jeugdraad Kontich;Gemeentelijke Jeugdraad Kontich
OVO021817;Gemeentelijke Jeugdraad Kortenaken;Gemeentelijke Jeugdraad Kortenaken
OVO021818;Gemeentelijke Jeugdraad Kortenberg;Gemeentelijke Jeugdraad Kortenberg
OVO021819;Gemeentelijke Jeugdraad Kortessem;Gemeentelijke Jeugdraad Kortessem
OVO021820;Gemeentelijke Jeugdraad Kruibeke;Gemeentelijke Jeugdraad Kruibeke
OVO021821;Gemeentelijke Jeugdraad Kruishoutem;Gemeentelijke Jeugdraad Kruishoutem
OVO021822;Gemeentelijke Jeugdraad Kuurne;Gemeentelijke Jeugdraad Kuurne
OVO021823;Gemeentelijke Jeugdraad Laakdal;Gemeentelijke Jeugdraad Laakdal
OVO021824;Gemeentelijke Jeugdraad Laarne;Gemeentelijke Jeugdraad Laarne
OVO021825;Gemeentelijke Jeugdraad Lanaken;Gemeentelijke Jeugdraad Lanaken
OVO021826;Gemeentelijke Jeugdraad Langemark-Poelkapelle;Gemeentelijke Jeugdraad Langemark-Poelkapelle
OVO021827;Gemeentelijke Jeugdraad Lede;Gemeentelijke Jeugdraad Lede
OVO021828;Gemeentelijke Jeugdraad Ledegem;Gemeentelijke Jeugdraad Ledegem
OVO021829;Gemeentelijke Jeugdraad Lendelede;Gemeentelijke Jeugdraad Lendelede
OVO021830;Gemeentelijke Jeugdraad Leopoldsburg;Gemeentelijke Jeugdraad Leopoldsburg
OVO021831;Gemeentelijke Jeugdraad Lichtervelde;Gemeentelijke Jeugdraad Lichtervelde
OVO021832;Gemeentelijke Jeugdraad Liedekerke;Gemeentelijke Jeugdraad Liedekerke
OVO021833;Gemeentelijke Jeugdraad Lierde;Gemeentelijke Jeugdraad Lierde
OVO021834;Gemeentelijke Jeugdraad Linter;Gemeentelijke Jeugdraad Linter
OVO021835;Gemeentelijke Jeugdraad Lochristi;Gemeentelijke Jeugdraad Lochristi
OVO021836;Gemeentelijke Jeugdraad Londerzeel;Gemeentelijke Jeugdraad Londerzeel
OVO021837;Gemeentelijke Jeugdraad Lovendegem;Gemeentelijke Jeugdraad Lovendegem
OVO021838;Gemeentelijke Jeugdraad Lubbeek;Gemeentelijke Jeugdraad Lubbeek
OVO021839;Gemeentelijke Jeugdraad Lummen;Gemeentelijke Jeugdraad Lummen
OVO021840;Gemeentelijke Jeugdraad Maarkedal;Gemeentelijke Jeugdraad Maarkedal
OVO021841;Gemeentelijke Jeugdraad Maasmechelen;Gemeentelijke Jeugdraad Maasmechelen
OVO021842;Gemeentelijke Jeugdraad Maldegem;Gemeentelijke Jeugdraad Maldegem
OVO021843;Gemeentelijke Jeugdraad Meerhout;Gemeentelijke Jeugdraad Meerhout
OVO021844;Gemeentelijke Jeugdraad Melle;Gemeentelijke Jeugdraad Melle
OVO021845;Gemeentelijke Jeugdraad Merchtem;Gemeentelijke Jeugdraad Merchtem
OVO021846;Gemeentelijke Jeugdraad Merelbeke;Gemeentelijke Jeugdraad Merelbeke
OVO021847;Gemeentelijke Jeugdraad Merksplas;Gemeentelijke Jeugdraad Merksplas
OVO021848;Gemeentelijke Jeugdraad Meulebeke;Gemeentelijke Jeugdraad Meulebeke
OVO021849;Gemeentelijke Jeugdraad Middelkerke;Gemeentelijke Jeugdraad Middelkerke
OVO021850;Gemeentelijke Jeugdraad Mol;Gemeentelijke Jeugdraad Mol
OVO021851;Gemeentelijke Jeugdraad Moorslede;Gemeentelijke Jeugdraad Moorslede
OVO021852;Gemeentelijke Jeugdraad Nazareth;Gemeentelijke Jeugdraad Nazareth
OVO021853;Gemeentelijke Jeugdraad Neerpelt;Gemeentelijke Jeugdraad Neerpelt
OVO021855;Gemeentelijke Jeugdraad Niel;Gemeentelijke Jeugdraad Niel
OVO021856;Gemeentelijke Jeugdraad Nieuwerkerken;Gemeentelijke Jeugdraad Nieuwerkerken
OVO021857;Gemeentelijke Jeugdraad Olen;Gemeentelijke Jeugdraad Olen
OVO021858;Gemeentelijke Jeugdraad Oosterzele;Gemeentelijke Jeugdraad Oosterzele
OVO021859;Gemeentelijke Jeugdraad Oostkamp;Gemeentelijke Jeugdraad Oostkamp
OVO021860;Gemeentelijke Jeugdraad Oostrozebeke;Gemeentelijke Jeugdraad Oostrozebeke
OVO021861;Gemeentelijke Jeugdraad Opwijk;Gemeentelijke Jeugdraad Opwijk
OVO021862;Gemeentelijke Jeugdraad Oud-Heverlee;Gemeentelijke Jeugdraad Oud-Heverlee
OVO021863;Gemeentelijke Jeugdraad Overpelt;Gemeentelijke Jeugdraad Overpelt
OVO021864;Gemeentelijke Jeugdraad Pittem;Gemeentelijke Jeugdraad Pittem
OVO021865;Gemeentelijke Jeugdraad Putte;Gemeentelijke Jeugdraad Putte
OVO021866;Gemeentelijke Jeugdraad Puurs;Gemeentelijke Jeugdraad Puurs
OVO021867;Gemeentelijke Jeugdraad Ranst;Gemeentelijke Jeugdraad Ranst
OVO021868;Gemeentelijke Jeugdraad Ravels;Gemeentelijke Jeugdraad Ravels
OVO021869;Gemeentelijke Jeugdraad Retie;Gemeentelijke Jeugdraad Retie
OVO021870;Gemeentelijke Jeugdraad Rijkevorsel;Gemeentelijke Jeugdraad Rijkevorsel
OVO021871;Gemeentelijke Jeugdraad Roosdaal;Gemeentelijke Jeugdraad Roosdaal
OVO021872;Gemeentelijke Jeugdraad Rotselaar;Gemeentelijke Jeugdraad Rotselaar
OVO021873;Gemeentelijke Jeugdraad Rumst;Gemeentelijke Jeugdraad Rumst
OVO021874;Gemeentelijke Jeugdraad Schelle;Gemeentelijke Jeugdraad Schelle
OVO021875;Gemeentelijke Jeugdraad Schoten;Gemeentelijke Jeugdraad Schoten
OVO021876;Gemeentelijke Jeugdraad Sint-Katelijne-Waver;Gemeentelijke Jeugdraad Sint-Katelijne-Waver
OVO021877;Gemeentelijke Jeugdraad Sint-Lievens-Houtem;Gemeentelijke Jeugdraad Sint-Lievens-Houtem
OVO021878;Gemeentelijke Jeugdraad Sint-Martens-Latem;Gemeentelijke Jeugdraad Sint-Martens-Latem
OVO021879;Gemeentelijke Jeugdraad Sint-Pieters-Leeuw;Gemeentelijke Jeugdraad Sint-Pieters-Leeuw
OVO021880;Gemeentelijke Jeugdraad Spiere-Helkijn;Gemeentelijke Jeugdraad Spiere-Helkijn
OVO021881;Gemeentelijke Jeugdraad Staden;Gemeentelijke Jeugdraad Staden
OVO021882;Gemeentelijke Jeugdraad Steenokkerzeel;Gemeentelijke Jeugdraad Steenokkerzeel
OVO021883;Gemeentelijke Jeugdraad Stekene;Gemeentelijke Jeugdraad Stekene
OVO021884;Gemeentelijke Jeugdraad Temse;Gemeentelijke Jeugdraad Temse
OVO021885;Gemeentelijke Jeugdraad Tervuren;Gemeentelijke Jeugdraad Tervuren
OVO021886;Gemeentelijke Jeugdraad Tremelo;Gemeentelijke Jeugdraad Tremelo
OVO021887;Gemeentelijke Jeugdraad Vleteren;Gemeentelijke Jeugdraad Vleteren
OVO021888;Gemeentelijke Jeugdraad Vorselaar;Gemeentelijke Jeugdraad Vorselaar
OVO021889;Gemeentelijke Jeugdraad Vosselaar;Gemeentelijke Jeugdraad Vosselaar
OVO021890;Gemeentelijke Jeugdraad Waasmunster;Gemeentelijke Jeugdraad Waasmunster
OVO021891;Gemeentelijke Jeugdraad Wachtebeke;Gemeentelijke Jeugdraad Wachtebeke
OVO021892;Gemeentelijke Jeugdraad Waregem;Gemeentelijke Jeugdraad Waregem
OVO021893;Gemeentelijke Jeugdraad Wellen;Gemeentelijke Jeugdraad Wellen
OVO021894;Gemeentelijke Jeugdraad Wervik;Gemeentelijke Jeugdraad Wervik
OVO021895;Gemeentelijke Jeugdraad Westerlo;Gemeentelijke Jeugdraad Westerlo
OVO021896;Gemeentelijke Jeugdraad Wetteren;Gemeentelijke Jeugdraad Wetteren
OVO021897;Gemeentelijke Jeugdraad Wevelgem;Gemeentelijke Jeugdraad Wevelgem
OVO021898;Gemeentelijke Jeugdraad Wichelen;Gemeentelijke Jeugdraad Wichelen
OVO021899;Gemeentelijke Jeugdraad Wielsbeke;Gemeentelijke Jeugdraad Wielsbeke
OVO021900;Gemeentelijke Jeugdraad Willebroek;Gemeentelijke Jeugdraad Willebroek
OVO021901;Gemeentelijke Jeugdraad Wingene;Gemeentelijke Jeugdraad Wingene
OVO021902;Gemeentelijke Jeugdraad Wommelgem;Gemeentelijke Jeugdraad Wommelgem
OVO021903;Gemeentelijke Jeugdraad Wortegem-Petegem;Gemeentelijke Jeugdraad Wortegem-Petegem
OVO021904;Gemeentelijke Jeugdraad Zandhoven;Gemeentelijke Jeugdraad Zandhoven
OVO021905;Gemeentelijke Jeugdraad Zaventem;Gemeentelijke Jeugdraad Zaventem
OVO021906;Gemeentelijke Jeugdraad Zele;Gemeentelijke Jeugdraad Zele
OVO021907;Gemeentelijke Jeugdraad Zelzate;Gemeentelijke Jeugdraad Zelzate
OVO021908;Gemeentelijke Jeugdraad Zemst;Gemeentelijke Jeugdraad Zemst
OVO021910;Gemeentelijke Jeugdraad Zoersel;Gemeentelijke Jeugdraad Zoersel
OVO021911;Gemeentelijke Jeugdraad Zuienkerke;Gemeentelijke Jeugdraad Zuienkerke
OVO021912;Gemeentelijke Jeugdraad Zutendaal;Gemeentelijke Jeugdraad Zutendaal
OVO021913;Gemeentelijke Jeugdraad Zwalm;Gemeentelijke Jeugdraad Zwalm
OVO021914;Gemeentelijke Jeugdraad Zwijndrecht;Gemeentelijke Jeugdraad Zwijndrecht
OVO021915;Gemeentelijke Seniorenraad;Gemeentelijke Seniorenraad
OVO023019;Cultuuroverleg Scheldeland (Gemeentes Wetteren, Berlare, Wichelen En Laarne);Cultuuroverleg Scheldeland (Gemeentes Wetteren, Berlare, Wichelen En Laarne)
OVO025071;GEMEENTELIJKE KINDEROPVANG DILBEEK
OVO025077;Gemeentelijke Sportcentra Hamme
OVO025146;Autonoom gemeentebedrijf Schilde
OVO025247;Milieudienst Gemeente Putte;;OVO002213;Gemeente Putte
OVO025419;Voor landbouwers en gemeentebesturen;;OVO025416;Land- en tuinbouw
OVO025450;Voor gemeentebesturen;;OVO025404;Departement Verkeer en Mobiliteit
OVO025621;Tragewegenbeleid van de gemeenten;;OVO025618;Dienst Mobiliteit en Verkeer
OVO025690;Gemeentelijke ondersteuning;;OVO025685;Ontwikkelingssamenwerking
OVO025814;Gemeente Sint-Joost-ten-Node
OVO025816;Gemeente Sint-Jans-Molenbeek
OVO025817;Gemeente Sint-Pieters-Woluwe
OVO025818;Gemeente Vorst
OVO025819;Gemeente Sint-Gillis (bij Brussel)
OVO025820;Gemeente Schaarbeek
OVO025821;Gemeente Ukkel
OVO025822;Gemeente Watermaal-Bosvoorde
OVO025823;Gemeente Sint-Lambrechts-Woluwe
OVO025826;Gemeente Oudergem
OVO025827;Gemeente Sint-Agatha-Berchem
OVO025856;Autonoom gemeentebedrijf Izegem;AGIZ
OVO025861;Gemeente Elsene
OVO025862;Gemeente Etterbeek
OVO025863;Gemeente Evere
OVO025864;Gemeente Jette
OVO025865;Gemeente Koekelberg
OVO025866;Gemeente Anderlecht
OVO025876;Adviescommissie Prijs Jeugdgemeente
OVO026201;Gemeentelijke Basisschool - Ter Doelhagen;Gbs Ter Doelhagen
OVO026907;Vriendenbond Van De Gemeentelijke Academie Voor Muziek En Woord;Vriendenbond Van De Gemeentelijke Academie Voor Muziek En Woord
OVO026970;Beoordelingscommissie Cultuur- en Sportgemeente
OVO026992;Gemeente Ganshoren
OVO026993;Gemeentelijke jeugddienst Bertem;;OVO002017;Gemeente Bertem
OVO026994;Gemeentelijke jeugddienst Alken;;OVO001997;Gemeente Alken
OVO026997;Gemeentelijke jeugddienst Buggenhout;;OVO002038;Gemeente Buggenhout
OVO026998;Gemeentelijke jeugddienst Diepenbeek;;OVO002050;Gemeente Diepenbeek
OVO026999;Gemeentelijke jeugddienst Drogenbos;;OVO002055;Gemeente Drogenbos
OVO027000;Gemeentelijke jeugddienst Huldenberg;;OVO002108;Gemeente Huldenberg
OVO027011;Gemeentelijke jeugddienst Wortegem-Petegem;;OVO002279;Gemeente Wortegem-Petegem
OVO027017;Intergemeentelijke culturele samenwerking Aarschot, Begijnendijk, Holsbeek, Rotselaar, Scherpenheuvel-Zichem;IGCS
OVO027018;Intergemeentelijke Onroerenderfgoeddienst Waasland;IOED Waasland
OVO027155;Gemeentelijke Basisschool De Wijsneus;Basisschool De Wijsneus Wortel
OVO027560;Gemeentelijke Jeugddienst Alveringem;;OVO005936;Dienst Jeugd & sport Alveringem
OVO027582;Gemeentelijke jeugddienst Zwijndrecht;;OVO002299;Gemeente Zwijndrecht
OVO027678;Gemeentelijke Basisschool - De Klimop
OVO027690;Gemeentelijke Basisschool De Triangel
OVO027693;Gemeentelijke Basisschool - Toverveld;GBS Toverveld
OVO027694;Gemeenteschool Hoogstraten
OVO027695;Gemeentelijke Basisschool - Voorheide
OVO027698;Gemeentelijke Basisschool Pierenbos Zoersel
OVO027699;Gemeentelijke Basisschool Kruipuit;GBS Kruipuit
OVO027766;Gemeentelijke Basisschool - De Zonnebloem Ardooie;GBS De Zonnebloem
OVO027772;Gemeenteschool Vichte
OVO027804;Gemeentelijke Basisschool - 't Kroontje Massenhoven;Gemeentelijke Basisschool Massenhoven
OVO027853;Gemeentelijke Basisschool Vreren
OVO027865;Gemeentelijke Lagere School - De Zonnebloem
OVO027866;Gemeentelijke Basisschool - De Boomhut Tongeren;De Boomhut
OVO027867;Gemeentelijke Basisschool - De Driesprong
OVO027869;Gemeentelijke Basisschool Hees
OVO028134;Gemeentelijk Instituut Brasschaat;GIB
OVO028151;Gemeentelijke Basisschool Lindenlaanschool Beveren;GBS Lindenlaanschool
OVO028205;Gemeentelijke Basisschool Alles Kids Mol-Gompel;GBS Alles Kids Mol-Gompel
OVO028218;Gemeentelijke Basisschool Het Beverbos Lichtervelde;GBS Beverbos
OVO028224;Gemeentelijke Basisschool - De Springplank Glabbeek;GBS De Springplank
OVO028225;Gemeentelijke Basisschool - De Kleine Wereld Ravels;GBS De Kleine Wereld
OVO028233;Gemeentelijke Basisschool - Het Nest Wezemaal;GBS Het Nest
OVO028257;Tussengemeentelijke maatschappij voor Services;TMVS
OVO028350;Gemeentelijk ontmoetingscentrum Racing (Gavere);GC Gavere
OVO028730;Selectiecommissie gemeenten
OVO028746;Gemeentelijke Basisschool - Andreas Vesalius Edegem
OVO028805;Erkende Israëlitische Gemeente - Israëlitische Orthodoxe Gemeente Machsike Hadas (VL - Antwerpen)
OVO028923;Gemeentelijke Bassisschool 't Kraaiennest;'t Kraaiennest Grembergen
OVO028954;Autonoom gemeentebedrijf Begijnendijk
OVO028955;Autonoom gemeentebedrijf Wielsbeke
OVO029020;Gemeentelijke Vereniging voor Vreemdelingenverkeer van Koksijde-Oostduinkerke VZW
OVO029563;Erkende Israëlitische Gemeente - Israëlitische Gemeente van Oostende (VL - Oostende)
OVO029564;Erkende Israëlitische Gemeente - Israëlitische Synagoog van de Portugese Ritus Beth Moshè (VL - Antwerpen)
OVO029584;Erkende Israëlitische Gemeente - Israëlitische Gemeente van Antwerpen Shomre Hadas (VL - Antwerpen)
OVO030725;Erkende Israëlitische Gemeente - Israëlitische Gemeente van Gent (VL - Gent)
OVO031396;Gemeentelijke Basisschool - De Knipoog Vorselaar
OVO031853;Gemeentelijke Basisschool - Sleutelbos Walfergem
OVO032162;Gemeentelijke Basisschool - Piramide & Tilia
OVO032164;Gemeentelijke Basisschool - Veeweide
OVO032166;Gemeentelijke Basisschool - Goede Lucht
OVO032168;Gemeentelijke Basisschool - De Vijvers
OVO032170;Gemeentelijke Basisschool - Dertien
OVO032177;Gemeentelijke Basisschool - Het Rad
OVO032181;Gemeentelijke Lagere School voor Buitengewoon Onderwijs - Magnolia
OVO032183;Gemeentelijke Basisschool - Scheut
OVO032184;Gemeentelijke Basisschool - Kameleon
OVO032192;Gemeentelijke Basisschool - Goezo !
OVO032195;Gemeentelijk Instituut voor Technisch en Handelsonderwijs
OVO032201;Gemeentelijke Basisschool - Mariaburg
OVO032203;Gemeentelijk Instituut Brasschaat Secundair Onderwijs
OVO032206;Gemeentelijke Middenschool Brasschaat
OVO032210;Gemeentelijke Academie voor Muziek en Woord Marcel Van Heuven
OVO032212;Gemeentelijke Kleuterschool -Kaart 't Veldhoppertje
OVO032216;Gemeentelijke Basisschool -Gibo Driehoek
OVO032220;Gemeentelijke Academie voor muziek, woord en dans Schoten
OVO032243;Gemeentelijke Basisschool -Sint-Joost-aan-zee
OVO032250;Gemeentelijke Basisschool - Everheide
OVO032252;Gemeentelijke Basisschool - Regenboog
OVO032254;Gemeentelijke Basisschool -Windekind
OVO032255;Gemeentelijke Basisschool - Windroos
OVO032256;Gemeentelijke Basisschool - Paloke
OVO032258;Gemeentelijke Basisschool - De Knipoog
OVO032261;Gemeentelijke Basisschool -Vande Borne
OVO032262;Gemeentelijke Basisschool - Poelbos
OVO032265;Gemeentelijke Basisschool - Van Asbroek
OVO032271;Gemeentelijke Basisschool - Stokkel
OVO032275;Gemeentelijke Academie voor muziek, woord en dans Sint-Pieters-Woluwe
OVO032276;Gemeentelijke Basisschool -Mooi-Bos
OVO032282;Gemeentelijke Basisschool -De Wereldbrug
OVO032285;Gemeentelijke Basisschool - De Puzzel Vorst
OVO032288;Gemeentelijke Basisschool - De Kriek
OVO032296;Gemeentelijke Basisschool - De zandloper
OVO032300;Gemeentelijke Basisschool - De kadeekes
OVO032305;Gemeentelijke Basisschool - Klavertje Vier Brussel
OVO032310;Gemeentelijke Lagere School - Koningin Astridschool
OVO032314;Gemeentelijke Basisschool - Kakelbontschool
OVO032317;Gemeentelijke Basisschool - Harenheideschool
OVO032319;Gemeentelijke Basisschool Brussel
OVO032327;Gemeentelijke Basisschool - Leidstarschool
OVO032330;Gemeentelijke Kleuterschool - Koningin Astrid
OVO032345;Gemeentelijke Basisschool - Prinses Paola
OVO032347;Gemeentelijke Lagere School voor Buitengewoon Onderwijs - Klim Op
OVO032349;Gemeentelijke Academie voor Muziek en Woord Sint-Lambrechts-Woluwe
OVO032352;Gemeentelijke Basisschool Centrumschool Kuurne
OVO032353;Gemeentelijke Basisschool Wijzer
OVO032356;Gemeentelijke Basisschool Ichtegem
OVO032361;Gemeentelijke Basisschool Moorslede
OVO032365;Gemeentelijke basisschool - De Regenboog Geluveld
OVO032369;Gemeentelijke Basisschool De Zonnebloem
OVO032405;Gemeentelijke Basisschool - De Wonderwijzer Menen
OVO032406;Gemeentelijke Basisschool Barthel
OVO032415;Gemeentelijke Basisschool - Torenhof
OVO032423;Gemeentelijke Basisschool - De WegWijzer Wakken
OVO032426;Gemeentelijke Basisschool Veldschool Dentergem
OVO032428;Gemeentelijke Basisschool - De Leerplaneet
OVO032479;Gemeentelijke Basisschool Herzele
OVO032483;Gemeentelijke Basisschool Denderleeuw
OVO032488;Gemeentelijke Academie voor Muziek en Woord Lede
OVO032502;Gemeentelijke Basisschool - De Zonnevlier
OVO032506;Gemeentelijke Basisschool - SBS Erwetegem
OVO032519;Gemeentelijke Basisschool 't Sprinkhaantje
OVO032525;Gemeentelijke Basisschool Uitbergen
OVO032532;Gemeentelijke Basisschool - De Klinker Dendermonde
